Producto ID;Nombre;Modelo;META KEYWORDS;META DESCRIPTION;SKU;Stock Status;Fabricante;Envio;Precio;Impuesto;Disponibilidad;Peso;Unidad de Peso;Largo;Ancho;Alto;Unidad de Longitud;Creado;Modificado;Veces Visto;Stock Minimo;Costo;Cantidad
12191;yeah;174534;;;;Disponible;;1;-259375.3388;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21044.03695
12192;DANIBSK GAYETN FIESTA 200G;174536;;;;Disponible;;1;-259398.1691;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21045.89163
12193;FLIPS CHOCO 120 grs;174538;;;;Disponible;;1;-259420.9995;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21047.74631
12194;FLIPS CHOCOLATE 24 X 220grs;174540;;;;Disponible;;1;-259443.8298;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21049.60099
12195;FLIPS CHOCOLATE E 12X12X28 GRS;174543;;;;Disponible;;1;-259466.6601;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21051.45567
12196;FLIPS DOBLE CHOCO 12 X 12X28 GR;174545;;;;Disponible;;1;-259489.4904;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21053.31034
12197;FLIPS DOBLE CHOCO 24 X 220grs;174547;;;;Disponible;;1;-259512.3207;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21055.16502
12198;FLIPS DULCE DE LECHE 120 grs;174549;;;;Disponible;;1;-259535.1511;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21057.0197
12199;FLIPS DULCE DE LECHE 24 X 220grs;174551;;;;Disponible;;1;-259557.9814;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21058.87438
12200;yeah;174553;;;;Disponible;;1;-259580.8117;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21060.72906
12201;yeah;174555;;;;Disponible;;1;-259603.642;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21062.58374
12202;yeah;174558;;;;Disponible;;1;-259626.4724;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21064.43842
12203;yeah;174560;;;;Disponible;;1;-259649.3027;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21066.2931
12205;yeah;174562;;;;Disponible;;1;-259672.133;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21068.14778
12206;yeah;174564;;;;Disponible;;1;-259694.9633;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21070.00246
12207;yeah;174566;;;;Disponible;;1;-259717.7937;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21071.85714
12208;ACT II MANTEQUILLA;174568;;;;Disponible;;1;-259740.624;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21073.71182
12209;ACT II MANTEQUILLA 12 X 3 X 91Grs;174571;;;;Disponible;;1;-259763.4543;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21075.5665
12210;ACT II MANTEQUILLA 4X18X91 GRS;174573;;ACT II MANTEQUILLA 4X18X91 GRS;;Disponible;;1;-259786.2846;IVA;09/08/2012;0;Kilogramo;0;0;0;Cent;06/01/2009 23:21;09/08/2012 18:15;;1;0;-21077.42118
12211;ACT II NATURAL 12 X 3 X 91Grs;174575;;;;Disponible;;1;-259809.1149;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21079.27586
12212;ACT II NATURALES 4X18X91 GRS;174577;;;;Disponible;;1;-259831.9453;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21081.13054
12213;ACT II QUESO AMARILLO 4X15X96GRS;174579;;;;Disponible;;1;-259854.7756;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21082.98522
12214;AZUCARADAS 240 GRS;174581;;;;Disponible;;1;-259877.6059;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21084.8399
12215;CHOCO SAFARI 240 GRS;174583;;;;Disponible;;1;-259900.4362;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21086.69458
12216;CHOCOAZUCARADAS 12 X 240 GRS;174586;;;;Disponible;;1;-259923.2666;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21088.54926
12217;CRONCH FLAKES 250 grs. (Three Pack);174588;;;;Disponible;;1;-259946.0969;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21090.40394
12218;DANIBISK GALLETON XTRA CHOCO 200 GRS;174590;;;;Disponible;;1;-259968.9272;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21092.25862
12219;DANIBISK GAYETN CLASIC 200 GRS;174592;;;;Disponible;;1;-259991.7575;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21094.1133
12220;yeah;174594;;;;Disponible;;1;-260014.5878;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21095.96798
12222;DANIBSK GAYETN FIESTA 200G;174596;;;;Disponible;;1;-260037.4182;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21097.82266
12223;FLIPS CHOCO 120 grs;174599;;;;Disponible;;1;-260060.2485;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21099.67734
12224;FLIPS CHOCOLATE 24 X 220grs;174601;;;;Disponible;;1;-260083.0788;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21101.53202
12225;FLIPS CHOCOLATE E 12X12X28 GRS;174603;;;;Disponible;;1;-260105.9091;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21103.3867
12226;FLIPS DOBLE CHOCO 12 X 12X28 GR;174605;;;;Disponible;;1;-260128.7395;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21105.24138
12227;FLIPS DOBLE CHOCO 24 X 220grs;174607;;;;Disponible;;1;-260151.5698;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21107.09606
12228;FLIPS DULCE DE LECHE 120 grs;174609;;;;Disponible;;1;-260174.4001;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21108.95074
12229;FLIPS DULCE DE LECHE 24 X 220grs;174611;;;;Disponible;;1;-260197.2304;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21110.80542
12230;yeah;174614;;;;Disponible;;1;-260220.0608;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21112.6601
12231;yeah;174616;;;;Disponible;;1;-260242.8911;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21114.51478
12232;yeah;174618;;;;Disponible;;1;-260265.7214;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21116.36946
12233;yeah;174620;;;;Disponible;;1;-260288.5517;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21118.22414
12234;yeah;174622;;;;Disponible;;1;-260311.382;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21120.07882
12235;yeah;174624;;;;Disponible;;1;-260334.2124;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21121.9335
12236;yeah;174627;;;;Disponible;;1;-260357.0427;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21123.78818
12237;ACT II MANTEQUILLA;174629;;;;Disponible;;1;-260379.873;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21125.64286
12239;ACT II MANTEQUILLA 12 X 3 X 91Grs;174631;;;;Disponible;;1;-260402.7033;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21127.49754
12240;ACT II MANTEQUILLA 4X18X91 GRS;174633;;ACT II MANTEQUILLA 4X18X91 GRS;;Disponible;;1;-260425.5337;IVA;09/08/2012;0;Kilogramo;0;0;0;Cent;06/01/2009 23:21;09/08/2012 18:15;;1;0;-21129.35222
12241;ACT II NATURAL 12 X 3 X 91Grs;174635;;;;Disponible;;1;-260448.364;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21131.2069
12242;ACT II NATURALES 4X18X91 GRS;174637;;;;Disponible;;1;-260471.1943;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21133.06158
12243;ACT II QUESO AMARILLO 4X15X96GRS;174639;;;;Disponible;;1;-260494.0246;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21134.91626
12244;AZUCARADAS 240 GRS;174642;;;;Disponible;;1;-260516.855;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21136.77094
12245;CHOCO SAFARI 240 GRS;174644;;;;Disponible;;1;-260539.6853;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21138.62562
12246;CHOCOAZUCARADAS 12 X 240 GRS;174646;;;;Disponible;;1;-260562.5156;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21140.4803
12247;CRONCH FLAKES 250 grs. (Three Pack);174648;;;;Disponible;;1;-260585.3459;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21142.33498
12248;DANIBISK GALLETON XTRA CHOCO 200 GRS;174650;;;;Disponible;;1;-260608.1762;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21144.18966
12249;DANIBISK GAYETN CLASIC 200 GRS;174652;;;;Disponible;;1;-260631.0066;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21146.04433
12250;yeah;174655;;;;Disponible;;1;-260653.8369;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21147.89901
12251;DANIBSK GAYETN FIESTA 200G;174657;;;;Disponible;;1;-260676.6672;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21149.75369
12252;FLIPS CHOCO 120 grs;174659;;;;Disponible;;1;-260699.4975;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21151.60837
12253;FLIPS CHOCOLATE 24 X 220grs;174661;;;;Disponible;;1;-260722.3279;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21153.46305
12254;FLIPS CHOCOLATE E 12X12X28 GRS;174663;;;;Disponible;;1;-260745.1582;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21155.31773
12256;FLIPS DOBLE CHOCO 12 X 12X28 GR;174665;;;;Disponible;;1;-260767.9885;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21157.17241
12257;FLIPS DOBLE CHOCO 24 X 220grs;174668;;;;Disponible;;1;-260790.8188;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21159.02709
12258;FLIPS DULCE DE LECHE 120 grs;174670;;;;Disponible;;1;-260813.6492;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21160.88177
12259;FLIPS DULCE DE LECHE 24 X 220grs;174672;;;;Disponible;;1;-260836.4795;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21162.73645
12260;yeah;174674;;;;Disponible;;1;-260859.3098;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21164.59113
12261;yeah;174676;;;;Disponible;;1;-260882.1401;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21166.44581
12262;yeah;174678;;;;Disponible;;1;-260904.9704;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21168.30049
12263;yeah;174680;;;;Disponible;;1;-260927.8008;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21170.15517
12264;yeah;174683;;;;Disponible;;1;-260950.6311;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21172.00985
12265;yeah;174685;;;;Disponible;;1;-260973.4614;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21173.86453
12266;yeah;174687;;;;Disponible;;1;-260996.2917;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21175.71921
12267;ACT II MANTEQUILLA;174689;;;;Disponible;;1;-261019.1221;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21177.57389
12268;ACT II MANTEQUILLA 12 X 3 X 91Grs;174691;;;;Disponible;;1;-261041.9524;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21179.42857
12269;ACT II MANTEQUILLA 4X18X91 GRS;174693;;ACT II MANTEQUILLA 4X18X91 GRS;;Disponible;;1;-261064.7827;IVA;09/08/2012;0;Kilogramo;0;0;0;Cent;06/01/2009 23:21;09/08/2012 18:15;;1;0;-21181.28325
12270;ACT II NATURAL 12 X 3 X 91Grs;174696;;;;Disponible;;1;-261087.613;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21183.13793
12271;ACT II NATURALES 4X18X91 GRS;174698;;;;Disponible;;1;-261110.4433;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21184.99261
12273;ACT II QUESO AMARILLO 4X15X96GRS;174700;;;;Disponible;;1;-261133.2737;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21186.84729
12274;AZUCARADAS 240 GRS;174702;;;;Disponible;;1;-261156.104;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21188.70197
12275;CHOCO SAFARI 240 GRS;174704;;;;Disponible;;1;-261178.9343;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21190.55665
12276;CHOCOAZUCARADAS 12 X 240 GRS;174706;;;;Disponible;;1;-261201.7646;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21192.41133
12277;CRONCH FLAKES 250 grs. (Three Pack);174708;;;;Disponible;;1;-261224.595;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21194.26601
12278;DANIBISK GALLETON XTRA CHOCO 200 GRS;174711;;;;Disponible;;1;-261247.4253;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21196.12069
12279;DANIBISK GAYETN CLASIC 200 GRS;174713;;;;Disponible;;1;-261270.2556;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21197.97537
12280;yeah;174715;;;;Disponible;;1;-261293.0859;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21199.83005
12281;DANIBSK GAYETN FIESTA 200G;174717;;;;Disponible;;1;-261315.9163;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21201.68473
12282;FLIPS CHOCO 120 grs;174719;;;;Disponible;;1;-261338.7466;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21203.53941
12283;FLIPS CHOCOLATE 24 X 220grs;174721;;;;Disponible;;1;-261361.5769;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21205.39409
12284;FLIPS CHOCOLATE E 12X12X28 GRS;174724;;;;Disponible;;1;-261384.4072;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21207.24877
12285;FLIPS DOBLE CHOCO 12 X 12X28 GR;174726;;;;Disponible;;1;-261407.2375;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21209.10345
12286;FLIPS DOBLE CHOCO 24 X 220grs;174728;;;;Disponible;;1;-261430.0679;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21210.95813
12287;FLIPS DULCE DE LECHE 120 grs;174730;;;;Disponible;;1;-261452.8982;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21212.81281
12288;FLIPS DULCE DE LECHE 24 X 220grs;174732;;;;Disponible;;1;-261475.7285;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21214.66749
12290;yeah;174734;;;;Disponible;;1;-261498.5588;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21216.52217
12291;yeah;174736;;;;Disponible;;1;-261521.3892;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21218.37685
12292;yeah;174739;;;;Disponible;;1;-261544.2195;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21220.23153
12293;yeah;174741;;;;Disponible;;1;-261567.0498;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21222.08621
12294;yeah;174743;;;;Disponible;;1;-261589.8801;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21223.94089
12295;yeah;174745;;;;Disponible;;1;-261612.7105;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21225.79557
12296;yeah;174747;;;;Disponible;;1;-261635.5408;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21227.65025
12297;ACT II MANTEQUILLA;174749;;;;Disponible;;1;-261658.3711;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21229.50493
12298;ACT II MANTEQUILLA 12 X 3 X 91Grs;174752;;;;Disponible;;1;-261681.2014;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21231.35961
12299;ACT II MANTEQUILLA 4X18X91 GRS;174754;;ACT II MANTEQUILLA 4X18X91 GRS;;Disponible;;1;-261704.0317;IVA;09/08/2012;0;Kilogramo;0;0;0;Cent;06/01/2009 23:21;09/08/2012 18:15;;1;0;-21233.21429
12300;ACT II NATURAL 12 X 3 X 91Grs;174756;;;;Disponible;;1;-261726.8621;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21235.06897
12301;ACT II NATURALES 4X18X91 GRS;174758;;;;Disponible;;1;-261749.6924;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21236.92365
12302;ACT II QUESO AMARILLO 4X15X96GRS;174760;;;;Disponible;;1;-261772.5227;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21238.77833
12303;AZUCARADAS 240 GRS;174762;;;;Disponible;;1;-261795.353;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21240.633
12304;CHOCO SAFARI 240 GRS;174764;;;;Disponible;;1;-261818.1834;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21242.48768
12305;CHOCOAZUCARADAS 12 X 240 GRS;174767;;;;Disponible;;1;-261841.0137;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21244.34236
12306;CRONCH FLAKES 250 grs. (Three Pack);174769;;;;Disponible;;1;-261863.844;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21246.19704
12308;DANIBISK GALLETON XTRA CHOCO 200 GRS;174771;;;;Disponible;;1;-261886.6743;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21248.05172
12309;DANIBISK GAYETN CLASIC 200 GRS;174773;;;;Disponible;;1;-261909.5047;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21249.9064
12310;yeah;174775;;;;Disponible;;1;-261932.335;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21251.76108
12311;DANIBSK GAYETN FIESTA 200G;174777;;;;Disponible;;1;-261955.1653;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21253.61576
12312;FLIPS CHOCO 120 grs;174780;;;;Disponible;;1;-261977.9956;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21255.47044
12313;FLIPS CHOCOLATE 24 X 220grs;174782;;;;Disponible;;1;-262000.8259;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21257.32512
12314;FLIPS CHOCOLATE E 12X12X28 GRS;174784;;;;Disponible;;1;-262023.6563;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21259.1798
12315;FLIPS DOBLE CHOCO 12 X 12X28 GR;174786;;;;Disponible;;1;-262046.4866;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21261.03448
12316;FLIPS DOBLE CHOCO 24 X 220grs;174788;;;;Disponible;;1;-262069.3169;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21262.88916
12317;FLIPS DULCE DE LECHE 120 grs;174790;;;;Disponible;;1;-262092.1472;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21264.74384
12318;FLIPS DULCE DE LECHE 24 X 220grs;174793;;;;Disponible;;1;-262114.9776;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21266.59852
12319;yeah;174795;;;;Disponible;;1;-262137.8079;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21268.4532
12320;yeah;174797;;;;Disponible;;1;-262160.6382;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21270.30788
12321;yeah;174799;;;;Disponible;;1;-262183.4685;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21272.16256
12322;yeah;174801;;;;Disponible;;1;-262206.2989;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21274.01724
12323;yeah;174803;;;;Disponible;;1;-262229.1292;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21275.87192
12325;yeah;174805;;;;Disponible;;1;-262251.9595;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21277.7266
12326;yeah;174808;;;;Disponible;;1;-262274.7898;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21279.58128
12327;ACT II MANTEQUILLA;174810;;;;Disponible;;1;-262297.6201;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21281.43596
12328;ACT II MANTEQUILLA 12 X 3 X 91Grs;174812;;;;Disponible;;1;-262320.4505;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21283.29064
12329;ACT II MANTEQUILLA 4X18X91 GRS;174814;;ACT II MANTEQUILLA 4X18X91 GRS;;Disponible;;1;-262343.2808;IVA;09/08/2012;0;Kilogramo;0;0;0;Cent;06/01/2009 23:21;09/08/2012 18:15;;1;0;-21285.14532
12330;ACT II NATURAL 12 X 3 X 91Grs;174816;;;;Disponible;;1;-262366.1111;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21287
12331;ACT II NATURALES 4X18X91 GRS;174818;;;;Disponible;;1;-262388.9414;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21288.85468
12332;ACT II QUESO AMARILLO 4X15X96GRS;174821;;;;Disponible;;1;-262411.7718;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21290.70936
12333;AZUCARADAS 240 GRS;174823;;;;Disponible;;1;-262434.6021;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21292.56404
12334;CHOCO SAFARI 240 GRS;174825;;;;Disponible;;1;-262457.4324;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21294.41872
12335;CHOCOAZUCARADAS 12 X 240 GRS;174827;;;;Disponible;;1;-262480.2627;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21296.2734
12336;CRONCH FLAKES 250 grs. (Three Pack);174829;;;;Disponible;;1;-262503.093;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21298.12808
12337;DANIBISK GALLETON XTRA CHOCO 200 GRS;174831;;;;Disponible;;1;-262525.9234;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21299.98276
12338;DANIBISK GAYETN CLASIC 200 GRS;174833;;;;Disponible;;1;-262548.7537;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21301.83744
12339;yeah;174836;;;;Disponible;;1;-262571.584;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21303.69212
12340;DANIBSK GAYETN FIESTA 200G;174838;;;;Disponible;;1;-262594.4143;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21305.5468
12342;FLIPS CHOCO 120 grs;174840;;;;Disponible;;1;-262617.2447;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21307.40148
12343;FLIPS CHOCOLATE 24 X 220grs;174842;;;;Disponible;;1;-262640.075;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21309.25616
12344;FLIPS CHOCOLATE E 12X12X28 GRS;174844;;;;Disponible;;1;-262662.9053;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21311.11084
12345;FLIPS DOBLE CHOCO 12 X 12X28 GR;174846;;;;Disponible;;1;-262685.7356;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21312.96552
12346;FLIPS DOBLE CHOCO 24 X 220grs;174849;;;;Disponible;;1;-262708.566;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21314.8202
12347;FLIPS DULCE DE LECHE 120 grs;174851;;;;Disponible;;1;-262731.3963;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21316.67488
12348;FLIPS DULCE DE LECHE 24 X 220grs;174853;;;;Disponible;;1;-262754.2266;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21318.52956
12349;yeah;174855;;;;Disponible;;1;-262777.0569;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21320.38424
12350;yeah;174857;;;;Disponible;;1;-262799.8872;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21322.23892
12351;yeah;174859;;;;Disponible;;1;-262822.7176;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21324.0936
12352;yeah;174861;;;;Disponible;;1;-262845.5479;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21325.94828
12353;yeah;174864;;;;Disponible;;1;-262868.3782;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21327.80296
12354;yeah;174866;;;;Disponible;;1;-262891.2085;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21329.65764
12355;yeah;174868;;;;Disponible;;1;-262914.0389;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21331.51232
12356;ACT II MANTEQUILLA;174870;;;;Disponible;;1;-262936.8692;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21333.367
12357;ACT II MANTEQUILLA 12 X 3 X 91Grs;174872;;;;Disponible;;1;-262959.6995;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21335.22167
12359;ACT II MANTEQUILLA 4X18X91 GRS;174874;;ACT II MANTEQUILLA 4X18X91 GRS;;Disponible;;1;-262982.5298;IVA;09/08/2012;0;Kilogramo;0;0;0;Cent;06/01/2009 23:21;09/08/2012 18:15;;1;0;-21337.07635
12360;ACT II NATURAL 12 X 3 X 91Grs;174877;;;;Disponible;;1;-263005.3602;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21338.93103
12361;ACT II NATURALES 4X18X91 GRS;174879;;;;Disponible;;1;-263028.1905;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21340.78571
12362;ACT II QUESO AMARILLO 4X15X96GRS;174881;;;;Disponible;;1;-263051.0208;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21342.64039
12363;AZUCARADAS 240 GRS;174883;;;;Disponible;;1;-263073.8511;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21344.49507
12364;CHOCO SAFARI 240 GRS;174885;;;;Disponible;;1;-263096.6814;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21346.34975
12365;CHOCOAZUCARADAS 12 X 240 GRS;174887;;;;Disponible;;1;-263119.5118;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21348.20443
12366;CRONCH FLAKES 250 grs. (Three Pack);174889;;;;Disponible;;1;-263142.3421;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-21350.05911
